Sample Rate:	1000.000000
Time (s)	ECG	GSC
40.659000	-0.276681	0.026348
40.660000	-0.266798	0.026348
40.661000	-0.255949	0.026348
40.662000	-0.245035	0.026348
40.663000	-0.234853	0.026348
40.664000	-0.225940	0.026348
40.665000	-0.218718	0.026348
40.666000	-0.213528	0.026348
40.667000	-0.210456	0.026348
40.668000	-0.209201	0.026348
40.669000	-0.209011	0.026348
40.670000	-0.208940	0.026348
40.671000	-0.208369	0.026348
40.672000	-0.207152	0.026348
40.673000	-0.205210	0.026348
40.674000	-0.202458	0.026348
40.675000	-0.199307	0.026348
40.676000	-0.196429	0.026348
40.677000	-0.194180	0.026348
40.678000	-0.192495	0.026348
40.679000	-0.190773	0.026348
40.680000	-0.187980	0.026348
40.681000	-0.183388	0.026348
40.682000	-0.177103	0.026348
40.683000	-0.169793	0.026348
40.684000	-0.161967	0.026348
40.685000	-0.153751	0.026348
40.686000	-0.145595	0.026348
40.687000	-0.138483	0.026348
40.688000	-0.132935	0.026348
40.689000	-0.128498	0.026348
40.690000	-0.124190	0.026348
40.691000	-0.118873	0.026348
40.692000	-0.111797	0.026348
40.693000	-0.103461	0.026348
40.694000	-0.095420	0.026348
40.695000	-0.089259	0.026348
40.696000	-0.086092	0.026348
40.697000	-0.086139	0.026348
40.698000	-0.088474	0.026348
40.699000	-0.091711	0.026348
40.700000	-0.094547	0.026348
40.701000	-0.095751	0.026348
40.702000	-0.094763	0.026348
40.703000	-0.092062	0.026348
40.704000	-0.088701	0.026348
40.705000	-0.085540	0.026348
40.706000	-0.082913	0.026348
40.707000	-0.081019	0.026348
40.708000	-0.079972	0.026348
40.709000	-0.079690	0.026348
40.710000	-0.079726	0.026348
40.711000	-0.079123	0.026348
40.712000	-0.076911	0.026349
40.713000	-0.072799	0.026349
40.714000	-0.067274	0.026349
40.715000	-0.060802	0.026349
40.716000	-0.053680	0.026349
40.717000	-0.046973	0.026349
40.718000	-0.041950	0.026349
40.719000	-0.038873	0.026349
40.720000	-0.037197	0.026349
40.721000	-0.035968	0.026349
40.722000	-0.034118	0.026349
40.723000	-0.031061	0.026349
40.724000	-0.026985	0.026349
40.725000	-0.022518	0.026349
40.726000	-0.018239	0.026349
40.727000	-0.014563	0.026349
40.728000	-0.011805	0.026349
40.729000	-0.010310	0.026349
40.730000	-0.010521	0.026349
40.731000	-0.012540	0.026349
40.732000	-0.015584	0.026349
40.733000	-0.018486	0.026349
40.734000	-0.020720	0.026350
40.735000	-0.022342	0.026350
40.736000	-0.023360	0.026350
40.737000	-0.023764	0.026350
40.738000	-0.023600	0.026350
40.739000	-0.022941	0.026350
40.740000	-0.022276	0.026350
40.741000	-0.022457	0.026350
40.742000	-0.023853	0.026350
40.743000	-0.025717	0.026350
40.744000	-0.026609	0.026350
40.745000	-0.025364	0.026350
40.746000	-0.021661	0.026350
40.747000	-0.016024	0.026350
40.748000	-0.009399	0.026350
40.749000	-0.002622	0.026350
40.750000	0.003809	0.026350
40.751000	0.009693	0.026351
40.752000	0.014891	0.026351
40.753000	0.019057	0.026351
40.754000	0.021703	0.026351
40.755000	0.022711	0.026351
40.756000	0.022896	0.026351
40.757000	0.023717	0.026351
40.758000	0.026174	0.026351
40.759000	0.030331	0.026351
40.760000	0.035589	0.026351
40.761000	0.040792	0.026351
40.762000	0.044416	0.026351
40.763000	0.044978	0.026351
40.764000	0.041864	0.026351
40.765000	0.036020	0.026351
40.766000	0.029421	0.026352
40.767000	0.023803	0.026352
40.768000	0.019843	0.026352
40.769000	0.017332	0.026352
40.770000	0.015772	0.026352
40.771000	0.014651	0.026352
40.772000	0.013446	0.026352
40.773000	0.011926	0.026352
40.774000	0.010478	0.026352
40.775000	0.009791	0.026352
40.776000	0.010389	0.026352
40.777000	0.012420	0.026353
40.778000	0.015668	0.026353
40.779000	0.019851	0.026353
40.780000	0.024781	0.026353
40.781000	0.030206	0.026353
40.782000	0.035853	0.026353
40.783000	0.041731	0.026353
40.784000	0.047901	0.026353
40.785000	0.053908	0.026353
40.786000	0.059050	0.026353
40.787000	0.062943	0.026353
40.788000	0.065511	0.026354
40.789000	0.066659	0.026354
40.790000	0.066220	0.026354
40.791000	0.064531	0.026354
40.792000	0.062635	0.026354
40.793000	0.061211	0.026354
40.794000	0.059975	0.026354
40.795000	0.058444	0.026354
40.796000	0.056750	0.026354
40.797000	0.055418	0.026355
40.798000	0.054910	0.026355
40.799000	0.055707	0.026355
40.800000	0.058135	0.026355
40.801000	0.061900	0.026355
40.802000	0.065969	0.026355
40.803000	0.069158	0.026355
40.804000	0.070886	0.026355
40.805000	0.071144	0.026355
40.806000	0.070151	0.026356
40.807000	0.068277	0.026356
40.808000	0.065825	0.026356
40.809000	0.062865	0.026356
40.810000	0.059490	0.026356
40.811000	0.055948	0.026356
40.812000	0.052383	0.026356
40.813000	0.048782	0.026356
40.814000	0.045457	0.026356
40.815000	0.042868	0.026357
40.816000	0.040688	0.026357
40.817000	0.038234	0.026357
40.818000	0.035584	0.026357
40.819000	0.033520	0.026357
40.820000	0.033068	0.026357
40.821000	0.035113	0.026357
40.822000	0.039839	0.026358
40.823000	0.046448	0.026358
40.824000	0.053595	0.026358
40.825000	0.060184	0.026358
40.826000	0.065602	0.026358
40.827000	0.069378	0.026358
40.828000	0.071165	0.026358
40.829000	0.071022	0.026358
40.830000	0.069299	0.026359
40.831000	0.066513	0.026359
40.832000	0.063504	0.026359
40.833000	0.061203	0.026359
40.834000	0.060038	0.026359
40.835000	0.059729	0.026359
40.836000	0.059829	0.026359
40.837000	0.060042	0.026359
40.838000	0.059952	0.026359
40.839000	0.059081	0.026360
40.840000	0.057249	0.026360
40.841000	0.054783	0.026360
40.842000	0.052338	0.026360
40.843000	0.050702	0.026360
40.844000	0.050787	0.026360
40.845000	0.053156	0.026360
40.846000	0.057562	0.026360
40.847000	0.063490	0.026360
40.848000	0.070424	0.026361
40.849000	0.077168	0.026361
40.850000	0.082028	0.026361
40.851000	0.084001	0.026361
40.852000	0.083439	0.026361
40.853000	0.081556	0.026361
40.854000	0.079036	0.026361
40.855000	0.075493	0.026361
40.856000	0.070720	0.026362
40.857000	0.065608	0.026362
40.858000	0.061243	0.026362
40.859000	0.057847	0.026362
40.860000	0.055225	0.026362
40.861000	0.053539	0.026362
40.862000	0.052674	0.026362
40.863000	0.051656	0.026362
40.864000	0.049472	0.026363
40.865000	0.045581	0.026363
40.866000	0.039803	0.026363
40.867000	0.032559	0.026363
40.868000	0.025061	0.026363
40.869000	0.018933	0.026363
40.870000	0.015282	0.026363
40.871000	0.014265	0.026363
40.872000	0.015612	0.026364
40.873000	0.018791	0.026364
40.874000	0.022782	0.026364
40.875000	0.026583	0.026364
40.876000	0.029577	0.026364
40.877000	0.031397	0.026364
40.878000	0.032072	0.026364
40.879000	0.032246	0.026365
40.880000	0.032841	0.026365
40.881000	0.034568	0.026365
40.882000	0.037781	0.026365
40.883000	0.042449	0.026365
40.884000	0.048250	0.026365
40.885000	0.054904	0.026365
40.886000	0.062361	0.026366
40.887000	0.070414	0.026366
40.888000	0.078407	0.026366
40.889000	0.085451	0.026366
40.890000	0.090642	0.026366
40.891000	0.093269	0.026366
40.892000	0.093099	0.026366
40.893000	0.090414	0.026367
40.894000	0.085965	0.026367
40.895000	0.080847	0.026367
40.896000	0.076035	0.026367
40.897000	0.071640	0.026367
40.898000	0.066656	0.026367
40.899000	0.059942	0.026368
40.900000	0.051249	0.026368
40.901000	0.041328	0.026368
40.902000	0.031384	0.026368
40.903000	0.022377	0.026368
40.904000	0.014732	0.026368
40.905000	0.008345	0.026368
40.906000	0.002611	0.026369
40.907000	-0.003368	0.026369
40.908000	-0.010363	0.026369
40.909000	-0.018649	0.026369
40.910000	-0.027773	0.026369
40.911000	-0.036579	0.026369
40.912000	-0.043749	0.026370
40.913000	-0.048368	0.026370
40.914000	-0.050171	0.026370
40.915000	-0.049514	0.026370
40.916000	-0.046824	0.026370
40.917000	-0.042284	0.026370
40.918000	-0.036618	0.026371
40.919000	-0.031278	0.026371
40.920000	-0.027355	0.026371
40.921000	-0.025072	0.026371
40.922000	-0.024022	0.026371
40.923000	-0.023302	0.026371
40.924000	-0.021791	0.026371
40.925000	-0.018720	0.026372
40.926000	-0.014073	0.026372
40.927000	-0.008706	0.026372
40.928000	-0.004160	0.026372
40.929000	-0.002067	0.026372
40.930000	-0.003393	0.026372
40.931000	-0.008120	0.026373
40.932000	-0.015419	0.026373
40.933000	-0.024057	0.026373
40.934000	-0.033004	0.026373
40.935000	-0.041651	0.026373
40.936000	-0.049563	0.026373
40.937000	-0.056357	0.026373
40.938000	-0.061536	0.026373
40.939000	-0.064489	0.026374
40.940000	-0.064742	0.026374
40.941000	-0.062292	0.026374
40.942000	-0.057976	0.026374
40.943000	-0.053041	0.026374
40.944000	-0.048178	0.026374
40.945000	-0.043337	0.026374
40.946000	-0.038273	0.026374
40.947000	-0.032918	0.026375
40.948000	-0.027456	0.026375
40.949000	-0.022336	0.026375
40.950000	-0.018268	0.026375
40.951000	-0.016000	0.026375
40.952000	-0.015925	0.026375
40.953000	-0.017880	0.026375
40.954000	-0.021151	0.026375
40.955000	-0.024927	0.026375
40.956000	-0.028911	0.026376
40.957000	-0.033142	0.026376
40.958000	-0.037471	0.026376
40.959000	-0.041588	0.026376
40.960000	-0.045344	0.026376
40.961000	-0.048569	0.026376
40.962000	-0.050700	0.026376
40.963000	-0.051134	0.026376
40.964000	-0.049774	0.026376
40.965000	-0.047016	0.026376
40.966000	-0.043381	0.026377
40.967000	-0.039494	0.026377
40.968000	-0.036132	0.026377
40.969000	-0.033831	0.026377
40.970000	-0.032578	0.026377
40.971000	-0.031721	0.026377
40.972000	-0.030214	0.026377
40.973000	-0.027361	0.026377
40.974000	-0.023490	0.026377
40.975000	-0.019599	0.026377
40.976000	-0.016343	0.026378
40.977000	-0.013862	0.026378
40.978000	-0.012088	0.026378
40.979000	-0.010851	0.026378
40.980000	-0.009992	0.026378
40.981000	-0.009267	0.026378
40.982000	-0.008218	0.026378
40.983000	-0.006253	0.026378
40.984000	-0.002903	0.026378
40.985000	0.001657	0.026378
40.986000	0.006329	0.026378
40.987000	0.009701	0.026379
40.988000	0.010796	0.026379
40.989000	0.009334	0.026379
40.990000	0.005855	0.026379
40.991000	0.001473	0.026379
40.992000	-0.002673	0.026379
40.993000	-0.005657	0.026379
40.994000	-0.006954	0.026379
40.995000	-0.006600	0.026379
40.996000	-0.004971	0.026379
40.997000	-0.002635	0.026379
40.998000	-0.000438	0.026379
40.999000	0.000855	0.026380
41.000000	0.001284	0.026380
41.001000	0.001640	0.026380
41.002000	0.002835	0.026380
41.003000	0.005416	0.026380
41.004000	0.009209	0.026380
41.005000	0.013609	0.026380
41.006000	0.018090	0.026380
41.007000	0.022015	0.026380
41.008000	0.024600	0.026380
41.009000	0.025401	0.026380
41.010000	0.024469	0.026380
41.011000	0.022342	0.026380
41.012000	0.019960	0.026380
41.013000	0.017870	0.026380
41.014000	0.015663	0.026380
41.015000	0.012569	0.026381
41.016000	0.008303	0.026381
41.017000	0.003273	0.026381
41.018000	-0.001788	0.026381
41.019000	-0.006432	0.026381
41.020000	-0.010720	0.026381
41.021000	-0.014888	0.026381
41.022000	-0.018954	0.026381
41.023000	-0.022569	0.026381
41.024000	-0.025350	0.026381
41.025000	-0.027059	0.026381
41.026000	-0.027367	0.026381
41.027000	-0.026202	0.026381
41.028000	-0.024349	0.026382
41.029000	-0.022967	0.026382
41.030000	-0.022434	0.026382
41.031000	-0.022369	0.026382
41.032000	-0.022550	0.026382
41.033000	-0.022984	0.026382
41.034000	-0.023442	0.026382
41.035000	-0.023671	0.026382
41.036000	-0.023503	0.026382
41.037000	-0.022597	0.026382
41.038000	-0.020742	0.026382
41.039000	-0.018245	0.026382
41.040000	-0.015897	0.026383
41.041000	-0.014485	0.026383
41.042000	-0.014244	0.026383
41.043000	-0.014926	0.026383
41.044000	-0.016080	0.026383
41.045000	-0.017118	0.026383
41.046000	-0.017355	0.026383
41.047000	-0.016251	0.026383
41.048000	-0.013951	0.026383
41.049000	-0.011459	0.026383
41.050000	-0.009713	0.026383
41.051000	-0.008757	0.026383
41.052000	-0.008063	0.026383
41.053000	-0.007162	0.026384
41.054000	-0.005940	0.026384
41.055000	-0.004602	0.026384
41.056000	-0.003449	0.026384
41.057000	-0.002841	0.026384
41.058000	-0.003197	0.026384
41.059000	-0.004617	0.026384
41.060000	-0.006608	0.026384
41.061000	-0.008422	0.026384
41.062000	-0.009604	0.026384
41.063000	-0.010141	0.026384
41.064000	-0.010289	0.026384
41.065000	-0.010329	0.026384
41.066000	-0.010585	0.026384
41.067000	-0.011686	0.026385
41.068000	-0.014100	0.026385
41.069000	-0.017470	0.026385
41.070000	-0.020886	0.026385
41.071000	-0.023386	0.026385
41.072000	-0.024400	0.026385
41.073000	-0.023913	0.026385
41.074000	-0.022345	0.026385
41.075000	-0.020491	0.026385
41.076000	-0.019057	0.026385
41.077000	-0.018114	0.026385
41.078000	-0.017287	0.026385
41.079000	-0.016158	0.026385
41.080000	-0.014343	0.026385
41.081000	-0.011821	0.026385
41.082000	-0.009046	0.026385
41.083000	-0.006374	0.026386
41.084000	-0.003915	0.026386
41.085000	-0.001915	0.026386
41.086000	-0.000700	0.026386
41.087000	-0.000370	0.026386
41.088000	-0.000890	0.026386
41.089000	-0.002158	0.026386
41.090000	-0.003898	0.026386
41.091000	-0.005933	0.026386
41.092000	-0.008322	0.026386
41.093000	-0.010995	0.026386
41.094000	-0.013699	0.026386
41.095000	-0.016097	0.026386
41.096000	-0.017816	0.026386
41.097000	-0.018630	0.026386
41.098000	-0.018612	0.026386
41.099000	-0.018127	0.026386
41.100000	-0.017463	0.026386
41.101000	-0.016507	0.026386
41.102000	-0.015048	0.026386
41.103000	-0.013166	0.026387
41.104000	-0.011130	0.026387
41.105000	-0.009199	0.026387
41.106000	-0.007676	0.026387
41.107000	-0.006786	0.026387
41.108000	-0.006504	0.026387
41.109000	-0.006713	0.026387
41.110000	-0.007350	0.026387
41.111000	-0.008397	0.026387
41.112000	-0.009896	0.026387
41.113000	-0.011831	0.026387
41.114000	-0.013955	0.026387
41.115000	-0.015884	0.026387
41.116000	-0.017246	0.026387
41.117000	-0.017750	0.026387
41.118000	-0.017213	0.026387
41.119000	-0.015438	0.026387
41.120000	-0.012291	0.026387
41.121000	-0.008078	0.026387
41.122000	-0.003562	0.026387
41.123000	0.000509	0.026387
41.124000	0.003880	0.026387
41.125000	0.006900	0.026387
41.126000	0.010020	0.026387
41.127000	0.013329	0.026387
41.128000	0.016636	0.026387
41.129000	0.019721	0.026387
41.130000	0.022494	0.026387
41.131000	0.024783	0.026386
41.132000	0.026116	0.026386
41.133000	0.026111	0.026386
41.134000	0.024801	0.026387
41.135000	0.022527	0.026387
41.136000	0.019887	0.026387
41.137000	0.017569	0.026387
41.138000	0.015834	0.026387
41.139000	0.014387	0.026387
41.140000	0.012850	0.026387
41.141000	0.011137	0.026387
41.142000	0.009387	0.026387
41.143000	0.007804	0.026387
41.144000	0.006718	0.026387
41.145000	0.006409	0.026387
41.146000	0.006758	0.026387
41.147000	0.007554	0.026387
41.148000	0.008879	0.026387
41.149000	0.010623	0.026387
41.150000	0.012195	0.026387
41.151000	0.013018	0.026387
41.152000	0.012917	0.026387
41.153000	0.012293	0.026387
41.154000	0.012071	0.026387
41.155000	0.013135	0.026387
41.156000	0.015705	0.026387
41.157000	0.019258	0.026387
41.158000	0.023043	0.026387
41.159000	0.026572	0.026387
41.160000	0.029684	0.026387
41.161000	0.032335	0.026387
41.162000	0.034628	0.026387
41.163000	0.036979	0.026387
41.164000	0.039770	0.026387
41.165000	0.042921	0.026387
41.166000	0.046023	0.026387
41.167000	0.048676	0.026387
41.168000	0.050584	0.026387
41.169000	0.051567	0.026387
41.170000	0.051938	0.026387
41.171000	0.052540	0.026387
41.172000	0.053884	0.026387
41.173000	0.055598	0.026387
41.174000	0.056854	0.026387
41.175000	0.056978	0.026387
41.176000	0.055717	0.026387
41.177000	0.053156	0.026387
41.178000	0.049630	0.026387
41.179000	0.045870	0.026387
41.180000	0.042829	0.026387
41.181000	0.041220	0.026387
41.182000	0.041097	0.026387
41.183000	0.041882	0.026387
41.184000	0.043057	0.026387
41.185000	0.044364	0.026387
41.186000	0.045567	0.026387
41.187000	0.046667	0.026387
41.188000	0.048028	0.026387
41.189000	0.050014	0.026387
41.190000	0.052666	0.026387
41.191000	0.055809	0.026387
41.192000	0.059267	0.026387
41.193000	0.062697	0.026387
41.194000	0.065579	0.026387
41.195000	0.067796	0.026387
41.196000	0.069874	0.026387
41.197000	0.072249	0.026387
41.198000	0.074795	0.026387
41.199000	0.077218	0.026387
41.200000	0.079259	0.026387
41.201000	0.080269	0.026387
41.202000	0.079237	0.026387
41.203000	0.075673	0.026387
41.204000	0.070010	0.026387
41.205000	0.063076	0.026387
41.206000	0.055669	0.026387
41.207000	0.048438	0.026387
41.208000	0.041717	0.026387
41.209000	0.035546	0.026387
41.210000	0.029715	0.026387
41.211000	0.023843	0.026387
41.212000	0.017860	0.026387
41.213000	0.012223	0.026387
41.214000	0.007505	0.026387
41.215000	0.004084	0.026387
41.216000	0.002170	0.026387
41.217000	0.001746	0.026387
41.218000	0.002494	0.026387
41.219000	0.004045	0.026387
41.220000	0.006134	0.026387
41.221000	0.008446	0.026387
41.222000	0.010642	0.026387
41.223000	0.012653	0.026387
41.224000	0.014698	0.026387
41.225000	0.016804	0.026387
41.226000	0.018660	0.026387
41.227000	0.019982	0.026386
41.228000	0.020771	0.026386
41.229000	0.021247	0.026386
41.230000	0.021563	0.026386
41.231000	0.021606	0.026386
41.232000	0.021084	0.026386
41.233000	0.019644	0.026386
41.234000	0.017036	0.026386
41.235000	0.013438	0.026386
41.236000	0.009529	0.026386
41.237000	0.006024	0.026386
41.238000	0.003204	0.026386
41.239000	0.001070	0.026386
41.240000	-0.000328	0.026386
41.241000	-0.001080	0.026386
41.242000	-0.001651	0.026386
41.243000	-0.002799	0.026386
41.244000	-0.005196	0.026386
41.245000	-0.008933	0.026386
41.246000	-0.013687	0.026386
41.247000	-0.019145	0.026386
41.248000	-0.024988	0.026386
41.249000	-0.030879	0.026386
41.250000	-0.036764	0.026386
41.251000	-0.042933	0.026386
41.252000	-0.049482	0.026386
41.253000	-0.055775	0.026386
41.254000	-0.060762	0.026386
41.255000	-0.063651	0.026386
41.256000	-0.064030	0.026386
41.257000	-0.061999	0.026386
41.258000	-0.058112	0.026386
41.259000	-0.052594	0.026386
41.260000	-0.044955	0.026386
41.261000	-0.034255	0.026386
41.262000	-0.019526	0.026386
41.263000	-0.000173	0.026386
41.264000	0.023918	0.026386
41.265000	0.052616	0.026386
41.266000	0.085938	0.026386
41.267000	0.124164	0.026385
41.268000	0.167492	0.026385
41.269000	0.215761	0.026385
41.270000	0.268710	0.026385
41.271000	0.326384	0.026385
41.272000	0.389171	0.026385
41.273000	0.457404	0.026385
41.274000	0.531066	0.026385
41.275000	0.609733	0.026385
41.276000	0.692482	0.026385
41.277000	0.778032	0.026385
41.278000	0.864978	0.026385
41.279000	0.951828	0.026385
41.280000	1.036971	0.026385
41.281000	1.118558	0.026385
41.282000	1.194553	0.026385
41.283000	1.262955	0.026385
41.284000	1.321917	0.026385
41.285000	1.369441	0.026385
